ULMeanNL,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,NbrPktDL,NbrPktLossDL,RSRQ,Label
-99,103,69,343560,52595,20138,-11,1
-99,142,96,286040,338064,99544,-10,1
-101,121,87,724382,218173,60161,-9,1
-98,154,101,339760,163375,52179,-10,1
-98,116,88,163200,419357,110709,-11,1

-95,192,118,169360,25746,11544,-12,2
-104,144,136,178600,383633,3097,-12,0
-108,153,139,177020,247387,5604,-11,0
-109,163,150,387520,109268,10259,-11,0
-108,151,146,533860,374814,15975,-11,0
-107,182,168,375600,23368,1808,-11,0

-109,138,131,403760,15195,1212,-10,0
-109,129,119,658938,133233,5277,-11,0
-87,162,53,531280,90393,74357,-17,3
-106,167,158,517600,111721,1168,-11,0
-89,178,62,382040,90997,54128,-16,3
-88,234,77,637928,36198,27883,-15,3


-109,153,140,386120,106850,2041,-11,0
-108,137,131,498440,374110,29955,-11,0
-107,157,156,627734,49884,4032,-11,0
-110,148,139,386120,99009,7242,-11,0
-108,147,139,534714,212461,12932,-11,0
-109,131,119,371080,322331,13740,-11,0

-106,135,129,634124,426053,10776,-12,0
-99,204,112,634124,530054,198565,-11,2
-106,194,184,374100,213974,14862,-11,0
-109,152,147,339160,128581,29,-11,0
-116,182,173,717320,82679,4080,-9,0
-117,135,125,141860,55910,2321,-8,0

-105,166,158,519132,279540,20863,-12,0
-109,201,194,502780,109605,48,-12,0
-107,180,170,382340,360796,6431,-11,0
-105,153,140,502780,329091,4667,-11,0
-106,134,122,461740,236349,19831,-12,0
-107,145,135,497420,425187,4573,-12,0


-107,177,173,376000,61833,4649,-12,0
-97,206,138,376000,386765,75525,-12,2
-106,200,190,380380,268609,14194,-12,0
-96,254,176,380380,34917,11089,-12,2
-96,187,127,380380,282126,72644,-12,2
-107,186,186,461440,653711,20850,-11,0

-89,182,44,339740,408360,281073,-16,3
-92,165,41,166720,298653,221400,-14,3
-112,117,110,728980,247994,12622,-9,0
-110,182,178,404680,545514,2842,-10,0
-105,156,150,497720,40564,441,-12,0
-106,141,138,517086,124081,677,-12,0

-109,136,133,180240,255272,1682,-11,0
-110,110,109,373320,55856,31,-11,0
-110,153,144,170160,470404,39193,-11,0
-97,125,88,292200,199416,51936,-11,1
-109,152,148,391580,46153,2308,-11,0
-111,188,176,146460,82447,4913,-10,0


-106,123,114,167700,72752,2705,-12,0
-106,106,98,134500,16833,190,-11,0
-109,168,160,376380,128252,2793,-11,0
-109,173,158,390060,317409,29194,-11,0
-111,135,134,157680,42245,1338,-9,0
-117,125,125,657232,369324,26753,-8,0

-110,150,149,164620,176370,4888,-11,0
-99,93,76,350320,337433,109421,-11,1
-95,115,71,169600,65605,20110,-11,1
-96,122,88,158980,116639,29753,-11,1
-107,149,148,339940,218567,11420,-11,0
-104,166,158,350320,88565,8027,-12,0

-114,163,155,708792,129234,7241,-9,0
-103,77,49,294440,236228,86608,-9,1
-104,136,88,710928,71165,20655,-9,1
-99,82,52,350180,12199,3422,-10,1
-108,184,176,496800,87978,7551,-11,0
-108,163,153,346340,243364,3535,-11,0


-106,207,205,637133,151196,11334,-12,0
-93,198,143,642460,190654,66872,-12,2
-97,156,107,637133,47813,17843,-12,2
-94,160,127,625634,210278,59394,-12,2
-107,136,135,513080,119965,10400,-11,0
-108,131,130,660223,21978,451,-11,0

-97,220,152,502680,118741,34777,-12,2
-97,205,147,472480,154546,64059,-12,2
-97,223,173,461840,345702,120541,-12,2
-97,160,118,404620,50007,15909,-11,2
-106,183,169,166740,491289,246,-11,0
-96,226,174,163440,63091,22064,-12,2

-108,189,172,176500,89590,7831,-10,0
-108,148,135,462460,101667,2957,-11,0
-106,188,182,379440,145455,14469,-11,0
-108,197,193,506800,133237,6042,-11,0
-106,151,147,341420,195133,16239,-11,0
-106,144,143,287680,462696,11816,-12,0


-88,209,74,167680,123930,80902,-17,3
-89,198,54,288400,328501,264989,-16,3
-91,194,67,510912,539982,336550,-15,3
-89,154,53,144100,47959,29544,-15,3
-110,125,122,376920,204074,7013,-11,0
-87,186,50,510912,350685,205495,-17,3

-106,157,155,461980,180559,6757,-12,0
-107,137,124,462460,338010,20350,-11,0
-107,166,156,632782,230675,7224,-11,0
-108,161,148,521080,442863,16980,-10,0
-111,141,130,170540,236902,13827,-11,0
-95,208,136,177180,397740,120162,-12,2

-94,180,127,372480,277478,61815,-12,2
-95,205,162,372480,407976,114033,-12,2
-98,232,147,341820,131265,34806,-11,2
-109,166,150,620590,24780,1673,-10,0
-107,157,151,341820,221214,2367,-11,0
-106,153,150,289160,18582,610,-12,0


-100,126,71,340560,119805,18174,-10,1
-98,140,102,646186,197338,37467,-11,1
-105,164,152,638454,393045,4643,-12,0
-96,152,107,533460,244709,83359,-11,1
-97,162,113,372660,188085,62331,-11,1
-98,99,79,286120,73454,23289,-11,1

-96,83,50,176900,184217,61795,-12,1
-107,112,106,165040,18654,1428,-11,0
-110,159,148,376240,23973,787,-11,0
-106,121,116,512928,18502,1198,-11,0
-97,102,73,639929,57531,18241,-11,1
-108,204,198,517140,45165,2286,-11,0

-108,165,152,537600,64689,1347,-11,0
-106,174,160,635626,383925,38271,-12,0
-96,220,140,635626,35693,13900,-12,2
-109,153,139,638480,455693,33245,-11,0
-112,229,212,388200,639432,23880,-10,0
-110,199,185,164000,178857,1868,-10,0


-107,153,143,378320,434710,1811,-12,0
-105,148,140,356080,42221,3409,-12,0
-109,157,154,390400,261917,2494,-11,0
-110,180,170,706122,152193,2053,-10,0
-88,188,61,497020,49187,28944,-16,3
-106,129,123,402520,22412,1817,-11,0

-85,140,34,696072,230126,157783,-18,3
-91,152,44,665506,297046,209148,-15,3
-116,138,131,168380,244091,7815,-9,0
-86,198,58,638708,373064,257699,-15,3
-85,205,51,648154,92009,40361,-17,3
-87,202,82,462540,559011,440900,-16,3

-95,125,82,177320,261414,56916,-12,2
-95,162,107,176500,294570,96167,-12,2
-96,183,132,176500,345210,88154,-12,2
-94,208,137,177320,28474,9379,-12,2
-95,211,145,177320,306250,61958,-12,2
-95,197,146,177320,126472,43509,-12,2


-106,118,111,147120,91271,8603,-12,0
-108,182,175,172040,163316,13364,-11,0
-109,171,162,507560,194845,6442,-10,0
-108,126,120,638302,295020,6754,-11,0
-109,123,117,512940,319574,14600,-11,0
-109,110,110,292700,235848,2625,-10,0

-98,226,149,529044,274045,88427,-11,2
-100,135,109,645670,84927,35728,-11,2
-107,146,132,380540,122669,9100,-11,0
-96,178,117,384120,186234,65281,-12,2
-94,198,132,377220,506789,163236,-12,2
-95,159,101,377220,58993,18132,-12,2

-108,178,172,522837,126959,10626,-11,0
-109,116,115,376680,161326,205,-11,0
-112,128,116,286380,22428,946,-10,0
-109,163,150,630735,28673,611,-10,0
-108,185,173,509600,282121,9450,-11,0
-112,137,125,297560,62424,3421,-10,0


-92,125,43,642352,218303,145176,-14,3
-111,151,148,285480,475066,7723,-9,0
-115,152,139,711627,115136,9299,-9,0
-111,117,112,349620,63352,4208,-10,0
-88,183,71,644114,635292,491079,-16,3
-85,164,55,666530,257184,138337,-18,3

-96,167,118,159280,136377,34663,-12,2
-95,193,157,164980,312865,66937,-12,2
-97,170,109,164980,440599,153170,-11,2
-109,196,179,512664,116606,3078,-11,0
-96,145,115,512664,73733,21045,-11,2
-110,140,135,301080,53954,2619,-10,0

-88,176,45,402900,411343,280730,-16,3
-88,141,56,176240,117808,74314,-17,3
-91,187,37,139580,510054,335816,-15,3
-95,205,74,695808,560668,351684,-12,3
-91,159,35,166900,69382,53667,-14,3
-90,156,32,402900,425479,331543,-15,3


-112,186,180,466780,62133,4873,-10,0
-112,125,114,141880,77762,6717,-10,0
-108,167,166,342980,150470,9393,-11,0
-108,165,157,177520,26679,315,-11,0
-108,139,131,342980,486067,33594,-11,0
-107,144,131,159200,372475,15590,-11,0

-88,224,61,520300,419441,311212,-16,3
-87,193,52,293140,53716,33542,-16,3
-87,168,49,353300,126338,79714,-17,3
-86,189,44,498040,52229,28914,-17,3
-87,152,56,392480,251555,156581,-17,3
-85,153,49,347140,395923,264308,-18,3

-102,134,118,295160,21196,6876,-10,1
-112,157,156,639500,21996,1706,-10,0
-111,138,126,295160,18823,1572,-10,0
-109,191,173,496960,408007,32085,-11,0
-108,149,148,350320,242474,18951,-11,0
-106,129,121,379360,205246,20311,-12,0


-119,127,115,703456,39531,2166,-8,0
-115,141,133,132700,462269,11114,-9,0
-113,178,176,516012,390461,34855,-9,0
-111,138,136,176520,648382,18140,-10,0
-110,121,120,372940,271161,17693,-11,0
-108,245,221,168520,32422,1166,-11,0

-104,155,155,693614,223349,4583,-12,0
-101,197,147,693614,195088,62815,-10,2
-114,121,118,139300,285024,3261,-9,0
-109,217,204,371620,608644,57616,-10,0
-107,106,98,164260,243799,22087,-11,0
-95,217,146,165420,64569,20980,-12,2

-108,178,174,402440,242946,110,-11,0
-111,176,168,503100,347686,20855,-10,0
-114,180,163,134260,454791,39437,-9,0
-109,188,180,534108,454116,10803,-10,0
-109,187,170,654203,352678,19930,-11,0
-108,178,162,497860,244109,22021,-11,0


-106,133,120,395400,53610,709,-12,0
-108,138,135,340000,133295,2679,-11,0
-97,139,100,461480,413284,162022,-11,1
-106,158,155,380500,363899,28178,-12,0
-106,191,187,404660,23877,2077,-12,0
-96,120,82,404660,216193,66394,-12,1

-111,173,162,638946,128830,8676,-10,0
-111,156,144,402300,123025,9732,-10,0
-111,142,135,141560,62265,2058,-9,0
-111,141,127,640414,291601,24687,-10,0
-111,168,164,673210,335303,12592,-10,0
-116,164,159,146760,48413,1961,-8,0

-95,180,143,165560,296888,83245,-12,1
-95,113,89,177680,298966,104091,-12,1
-95,96,67,176800,12195,3267,-12,1
-97,143,92,142920,372725,130258,-11,1
-107,113,109,297740,91425,3372,-11,0
-96,124,86,403500,405682,102960,-11,1


-105,129,117,345240,103847,1785,-12,0
-106,163,155,285560,329562,1761,-12,0
-107,177,163,285560,187617,8475,-11,0
-106,157,147,513860,125918,7867,-11,0
-106,202,186,498180,252589,2411,-12,0
-107,148,146,376680,505913,13260,-11,0

-101,184,136,168420,28670,6705,-10,2
-110,166,162,390680,190354,13199,-10,0
-111,116,115,143700,335627,25861,-10,0
-113,122,114,499974,138793,12924,-10,0
-111,136,126,285480,195664,291,-10,0
-110,118,110,507492,337668,24810,-10,0

-96,197,157,149360,161488,36764,-12,2
-95,174,107,149360,129594,37214,-12,2
-95,176,117,140680,143615,51835,-12,2
-95,193,139,134760,754576,336051,-12,2
-95,186,130,134760,75934,26301,-12,2
-93,151,106,134760,87039,32384,-12,2


-97,134,95,643392,39826,10495,-11,1
-106,168,162,532434,412386,11961,-11,0
-96,157,102,666508,19468,6593,-11,1
-107,138,132,509310,123148,296,-11,0
-111,150,138,724360,314371,21936,-10,0
-103,101,72,382660,329970,111623,-10,1

-106,199,194,300440,173825,3677,-12,0
-86,207,71,300440,390237,275122,-17,3
-90,190,67,506340,265932,193511,-15,3
-115,183,174,164520,500784,41852,-9,0
-92,209,56,726672,540058,331226,-12,3
-118,121,115,168680,312147,5481,-8,0

-98,80,63,287320,53343,17372,-11,1
-97,118,85,474820,41530,15999,-11,1
-97,135,112,501540,221016,61443,-11,1
-100,119,91,143800,45591,14751,-10,1
-108,96,88,370020,345357,1473,-11,0
-98,165,107,370580,136090,40957,-12,1


-96,162,116,377660,512748,148005,-12,2
-97,183,151,372880,536845,164369,-12,2
-109,124,112,473540,414162,26074,-11,0
-107,100,100,292620,233239,22997,-11,0
-106,144,144,172060,449970,41712,-12,0
-94,182,135,172060,481337,99709,-12,2

-93,170,137,625214,40730,9145,-12,2
-95,238,129,625214,707364,248542,-12,2
-96,197,144,625214,156723,47960,-12,2
-97,201,145,526992,24442,8336,-11,2
-108,176,163,641699,157986,9036,-12,0
-96,161,117,642956,281387,67913,-12,2

-95,214,126,166500,151303,51521,-12,2
-95,214,161,165020,156820,66615,-12,2
-103,129,129,166800,313817,22841,-12,0
-94,220,156,166800,681323,249497,-12,2
-110,108,108,164040,97168,5024,-10,0
-114,178,169,637179,505413,19910,-9,0


-105,171,170,165460,82653,3627,-12,0
-105,167,162,182400,48912,4412,-12,0
-106,152,140,286780,237261,5417,-12,0
-108,174,170,286780,141782,4357,-11,0
-107,128,122,503600,33834,1662,-11,0
-105,229,206,496720,90103,4742,-12,0

-111,119,109,640859,211164,13105,-10,0
-89,172,45,345720,27174,21611,-16,3
-107,152,142,395300,94919,5945,-11,0
-89,196,53,642198,29474,20289,-17,3
-107,114,114,637952,121245,6505,-12,0
-105,149,144,519027,392310,4838,-11,0

-109,157,141,179280,109914,7338,-10,0
-109,132,120,468960,36432,2606,-11,0
-109,182,170,396380,30643,255,-11,0
-113,114,113,726120,304819,29391,-10,0
-109,178,163,386740,309216,16246,-11,0
-105,156,156,373340,538275,4251,-12,0


-100,101,64,462120,104943,28920,-10,1
-112,150,150,147860,42372,238,-9,0
-102,93,66,622058,18718,6880,-9,1
-102,173,109,178000,351752,104139,-9,1
-101,166,117,645756,328145,122044,-9,1
-100,105,65,285900,150217,24950,-9,1

-105,179,170,731423,163848,11297,-12,0
-107,122,115,731423,329716,16905,-11,0
-109,138,136,532960,214661,3237,-11,0
-109,159,158,396260,151564,10374,-11,0
-112,147,144,640892,70046,6620,-10,0
-110,158,151,372620,26694,2430,-10,0

-109,137,125,286840,141357,1547,-11,0
-108,120,117,402600,105299,2338,-11,0
-111,216,209,286840,155017,11601,-10,0
-111,154,143,637834,374342,575,-9,0
-110,141,130,286840,19446,266,-10,0
-107,153,150,370800,435837,19511,-11,0


-94,204,142,652758,169921,71609,-12,2
-104,175,165,652758,357846,21299,-12,0
-96,192,143,648209,205601,72700,-12,2
-106,100,97,641542,101342,9079,-12,0
-107,153,144,665330,380838,26647,-11,0
-107,132,125,524070,42548,4079,-11,0

-87,216,50,302400,561678,355847,-17,3
-87,139,51,355680,363446,299609,-17,3
-86,274,99,503004,205451,152334,-17,3
-88,203,50,389060,527270,374217,-16,3
-88,220,85,640055,143784,86006,-16,3
-87,162,59,497100,127658,80905,-16,3

-92,214,163,501500,192069,47376,-12,2
-95,195,105,501640,358442,134928,-12,2
-99,219,145,501500,467680,144582,-11,2
-109,152,152,167160,399366,11753,-11,0
-94,191,104,167160,160234,58373,-12,2
-97,140,101,167160,474367,134846,-12,2


-96,83,63,143040,78703,11308,-12,1
-97,132,94,167900,226030,70063,-11,1
-110,166,162,461080,336703,22372,-11,0
-98,89,69,344920,320475,87962,-11,1
-97,84,61,505692,26674,10083,-11,1
-106,180,178,505692,59113,3652,-12,0

-100,61,52,176640,37544,6419,-10,1
-102,92,67,517780,15324,5528,-10,1
-101,163,97,166880,433589,122886,-10,1
-98,143,104,356380,266915,68900,-11,1
-97,135,105,158640,141504,40736,-11,1
-97,73,55,293100,137368,66172,-11,1

-95,195,138,168260,608041,201935,-12,2
-106,189,180,141900,87373,907,-11,0
-106,170,155,293540,170275,16203,-11,0
-94,242,172,293540,660953,185895,-12,2
-97,209,157,285960,407589,134437,-11,2
-112,132,123,527436,22321,412,-10,0


-86,148,62,139940,55287,35052,-18,3
-84,138,44,167860,276608,209824,-18,3
-86,190,60,157660,30126,21177,-18,3
-88,189,45,168400,228716,136476,-15,3
-91,158,63,625419,65928,43872,-14,3
-90,219,84,342200,605645,390309,-15,3

-97,117,79,522140,375148,147491,-11,1
-98,82,52,404140,54977,17764,-11,1
-108,126,116,641892,166920,7526,-11,0
-98,134,88,705834,147725,42256,-11,1
-97,102,83,508280,227015,74599,-11,1
-97,89,64,396140,31619,9286,-11,1

-108,130,117,508960,254319,12002,-11,0
-87,162,50,637191,274617,164067,-17,3
-87,156,53,650826,139686,98924,-18,3
-88,179,48,721768,57490,34923,-16,3
-86,166,58,497200,71479,50185,-17,3
-103,115,106,508960,183980,11044,-12,0


-106,221,215,520044,235798,6072,-12,0
-97,149,113,535500,86550,22361,-12,2
-110,100,92,640146,31728,2039,-10,0
-112,185,175,168440,367111,29212,-10,0
-95,172,108,165940,138280,45129,-12,2
-96,181,138,168440,392351,152156,-12,2

-109,191,180,348560,75315,1807,-11,0
-109,146,138,513900,93616,5087,-10,0
-113,173,171,140160,366893,12901,-10,0
-108,115,105,388320,155323,15235,-11,0
-107,173,172,351680,434589,25092,-11,0
-108,117,109,461760,280370,19596,-11,0

-94,236,160,287180,33713,7117,-12,2
-98,200,131,287180,496768,243800,-11,2
-110,166,165,507588,356109,24041,-11,0
-106,136,125,340680,65094,2357,-11,0
-108,160,152,462040,218293,19868,-11,0
-106,221,213,513680,135139,1190,-12,0


-107,169,166,376200,26028,829,-11,0
-110,204,186,530964,659177,47094,-11,0
-107,212,207,353860,480219,32515,-11,0
-107,147,139,379900,284929,20152,-11,0
-113,119,109,637711,97164,4494,-9,0
-116,170,158,159480,258802,23141,-9,0

-111,178,177,377760,489201,26958,-10,0
-111,145,139,724354,327171,27493,-10,0
-111,105,98,376900,291348,12655,-10,0
-106,143,130,140280,448901,6825,-11,0
-110,133,129,179900,83102,5036,-10,0
-113,195,192,642792,559055,29585,-9,0

-116,155,149,135800,391911,36658,-8,0
-110,207,190,651256,161803,11811,-10,0
-97,151,108,518910,334946,61181,-11,1
-96,164,122,638718,347353,138323,-12,1
-96,96,70,638532,258287,64242,-12,1
-105,132,131,638718,48782,546,-12,0


-107,167,150,402580,401296,37227,-12,0
-107,205,190,339540,337426,21296,-12,0
-109,121,114,391780,98254,5555,-11,0
-107,179,174,639364,324393,29230,-11,0
-110,205,200,724206,119271,4474,-10,0
-115,200,194,285760,193884,5876,-9,0

-101,90,71,169160,230826,84112,-9,1
-102,143,104,534651,418302,120569,-9,1
-109,161,159,140180,367279,4648,-11,0
-99,123,100,135240,123362,37494,-10,1
-101,76,51,642696,68824,25206,-10,1
-101,167,140,517632,99912,30320,-11,1

-95,193,129,340700,398118,97228,-12,2
-96,230,141,340700,443857,108240,-11,2
-105,146,141,165820,107246,8236,-11,0
-94,185,131,170040,153007,46888,-12,2
-95,175,119,170040,50637,17462,-12,2
-96,233,157,165820,143627,41396,-12,2


-86,221,67,518436,200496,155281,-18,3
-108,122,118,503000,173979,8232,-11,0
-90,193,68,163900,137320,96120,-14,3
-115,203,197,638822,26449,1974,-9,0
-93,232,74,182180,736018,483113,-13,3
-93,190,68,638822,321202,225658,-13,3

-106,202,182,471720,532477,4270,-12,0
-98,197,135,497900,158132,47275,-11,2
-108,183,183,165580,477896,41396,-11,0
-106,151,141,167960,22599,1659,-12,0
-93,189,116,167960,346261,123044,-12,2
-105,105,101,167960,78411,1360,-12,0

-108,163,147,177460,254794,5192,-11,0
-97,189,134,285500,457528,178000,-11,2
-106,115,104,139920,227240,13310,-11,0
-101,196,135,139920,83436,20108,-10,2
-113,138,131,645339,348398,8406,-10,0
-96,169,149,715443,277280,109739,-11,2


-110,127,123,287040,269488,9851,-11,0
-106,197,187,470240,416512,14349,-11,0
-109,163,163,470240,129444,2520,-11,0
-109,157,145,142560,111395,8371,-11,0
-106,154,148,159480,20385,1305,-11,0
-109,137,133,371660,51797,3365,-10,0

-111,106,104,157600,52691,4246,-10,0
-113,175,167,500571,168203,15405,-10,0
-110,135,131,164280,67684,4314,-10,0
-109,158,151,500571,202917,7024,-11,0
-105,203,187,500571,31194,706,-12,0
-108,158,154,501642,71633,6798,-12,0

-106,181,172,387280,283958,26166,-11,0
-109,151,138,534375,368496,30779,-11,0
-109,142,128,285980,100202,5834,-11,0
-105,159,146,383700,54696,4914,-11,0
-108,161,158,339440,565860,26944,-11,0
-100,72,61,660205,9936,3041,-10,1


-109,143,131,402160,23087,66,-10,0
-99,107,77,179780,268806,75644,-10,1
-110,136,124,390700,265821,6232,-10,0
-110,113,111,170740,49842,1036,-10,0
-111,235,215,527544,169162,13074,-10,0
-97,112,80,715929,65791,18090,-11,1

-96,256,180,146420,609812,220248,-12,2
-94,138,101,146420,380032,132712,-12,2
-95,208,156,143100,500924,108723,-12,2
-97,186,135,134620,554864,149728,-12,2
-96,206,146,134620,305441,41038,-12,2
-94,202,117,134620,66734,22752,-12,2

-103,162,157,163760,421457,38259,-12,0
-108,143,132,144440,197273,4930,-11,0
-108,123,116,512840,130499,7488,-11,0
-105,126,117,512840,84584,6893,-12,0
-105,169,161,511020,157408,12186,-12,0
-106,132,127,472600,129398,6911,-12,0


-95,151,35,640306,346688,250342,-13,3
-117,163,161,138420,167752,14581,-8,0
-118,107,101,710666,206979,19480,-8,0
-110,155,154,178880,422456,8158,-10,0
-90,205,44,138420,91281,64804,-16,3
-111,202,196,389380,400709,20053,-10,0

-107,158,146,704232,347335,15760,-12,0
-100,228,155,660696,646999,99268,-10,2
-111,128,117,140840,27120,2029,-10,0
-104,224,202,166420,50356,4812,-12,0
-101,196,150,167360,539474,175711,-10,2
-114,162,147,626712,473007,3239,-9,0

-106,188,185,391680,427321,18366,-12,0
-107,160,148,396040,283395,3698,-11,0
-110,132,120,165960,227104,16549,-10,0
-90,214,42,380660,186704,117359,-15,3
-112,140,132,644076,348126,29450,-10,0
-110,162,149,353840,576584,48536,-10,0


-110,141,128,461920,51346,3754,-11,0
-88,190,60,292540,307945,254146,-17,3
-88,208,47,394960,554059,364765,-17,3
-88,188,45,503454,408650,281957,-16,3
-88,174,44,166840,44093,33340,-15,3
-90,195,71,378300,736018,427551,-16,3

-111,181,169,346660,431898,13929,-11,0
-107,147,132,139340,289030,355,-11,0
-90,173,53,142200,209419,140199,-15,3
-91,179,42,675988,23536,15700,-15,3
-107,137,124,638837,133782,2932,-11,0
-106,166,150,530020,415365,20112,-11,0

-93,171,107,169480,325299,102235,-12,2
-96,237,167,169480,33583,7629,-12,2
-94,239,179,176980,300707,110783,-12,2
-97,162,135,178540,21478,5145,-12,2
-98,211,141,287560,333954,111298,-12,2
-95,164,111,287560,29864,8557,-12,2


-105,125,114,289080,41454,2754,-12,0
-98,218,157,289080,51591,14760,-11,2
-111,165,152,509500,207566,12856,-10,0
-109,127,117,142520,41641,3172,-11,0
-100,196,151,142520,240239,66785,-10,2
-115,159,151,630528,304229,17601,-8,0

-96,174,133,517100,168491,64624,-11,2
-107,151,147,402840,89871,7445,-11,0
-107,229,211,350900,361779,13203,-12,0
-108,179,175,293600,364685,34629,-11,0
-109,166,162,517420,83058,4405,-11,0
-109,111,110,631206,97376,3714,-11,0

-112,210,210,642866,308727,19527,-10,0
-88,182,50,341260,146522,102270,-16,3
-107,172,163,382180,59324,2747,-11,0
-110,130,124,163760,184944,14719,-11,0
-107,118,110,345460,362738,12411,-11,0
-105,118,108,382180,108281,3486,-12,0


-95,161,110,403780,194872,71570,-11,1
-106,117,115,497880,383976,30770,-11,0
-98,125,96,643498,167104,38302,-11,1
-100,141,101,389260,54447,20046,-10,1
-101,115,84,646424,107150,42899,-10,1
-102,85,70,352380,129179,51667,-10,1

-106,153,127,731695,160371,70500,-8,1
-104,129,97,177660,63392,17613,-8,1
-101,98,74,645318,195336,93698,-9,1
-101,89,68,294820,136836,37349,-9,1
-103,139,75,645318,333296,104647,-9,1
-103,153,127,159300,21230,5325,-9,1

-100,102,67,467260,239279,69519,-11,1
-107,167,157,642672,48750,4518,-11,0
-105,167,164,642672,92261,9014,-12,0
-109,169,154,648646,289549,7168,-11,0
-107,138,130,348180,130749,11874,-11,0
-106,210,208,339260,552561,48346,-12,0


-105,149,139,139140,362311,22993,-12,0
-109,163,148,139140,190624,2598,-11,0
-111,174,165,461600,313239,13465,-10,0
-112,135,133,168980,45169,4439,-10,0
-111,168,162,498180,435769,3081,-10,0
-110,170,165,302800,50894,4879,-11,0

-95,211,155,641447,32102,12415,-12,2
-95,177,149,641447,152076,33816,-12,2
-95,259,160,634002,310441,108995,-12,2
-96,208,139,629782,538089,175546,-12,2
-98,218,171,521352,80800,21781,-11,2
-97,160,128,629782,584248,247602,-11,2

-105,140,135,182060,484482,2964,-12,0
-108,149,141,148940,45633,3062,-11,0
-111,182,173,375640,22810,1325,-10,0
-109,175,169,718790,284909,12101,-10,0
-109,113,102,638088,382017,27379,-11,0
-111,199,180,350700,158267,9245,-10,0


-99,158,107,177640,315831,86495,-11,1
-98,94,65,339140,93515,27548,-11,1
-100,92,70,142380,36355,11859,-10,1
-100,115,73,464800,37289,10516,-10,1
-97,146,106,698812,58893,21167,-11,1
-99,112,72,516800,182714,45495,-11,1

-95,177,127,383100,80304,27135,-12,2
-94,160,127,383100,263894,72299,-12,2
-96,166,119,374440,311586,80997,-12,2
-96,166,117,348880,170853,47240,-12,2
-97,135,94,374440,296466,90748,-12,2
-97,142,102,374440,39827,12122,-12,2

-115,115,112,620855,21074,49,-9,0
-111,125,116,163760,107796,3332,-10,0
-107,152,141,286180,137251,13253,-11,0
-108,196,185,523800,26308,126,-11,0
-108,135,133,375580,199695,16077,-11,0
-111,166,159,624134,272479,13637,-10,0


-109,162,161,637456,124321,1654,-10,0
-109,128,118,381960,106417,2587,-11,0
-106,151,136,504768,514961,24343,-11,0
-105,170,156,462100,145538,10157,-12,0
-109,112,108,535866,336902,27055,-11,0
-111,197,179,300460,121986,10830,-10,0

-93,227,61,287700,394805,286080,-14,3
-112,126,118,637147,247796,2461,-10,0
-90,220,59,295460,714600,463731,-15,3
-85,169,51,467000,23800,15893,-17,3
-86,131,36,518820,208000,162963,-17,3
-87,240,59,639664,663089,446409,-17,3

-106,118,113,164800,246305,22482,-12,0
-103,149,139,140860,304720,8920,-12,0
-107,170,170,137000,30389,131,-11,0
-109,111,104,290480,13304,526,-11,0
-108,122,121,471300,17873,1166,-11,0
-107,148,143,382040,475128,39790,-11,0


-111,201,196,163560,265863,9308,-11,0
-107,115,113,344040,102495,4816,-11,0
-109,197,180,404600,23982,1114,-11,0
-108,165,155,135480,284254,2922,-11,0
-106,146,145,178280,311683,16391,-11,0
-107,166,159,376500,26622,2521,-11,0

-109,140,140,345480,78290,7546,-11,0
-108,120,119,527979,56047,4380,-11,0
-107,216,210,341260,521589,50564,-11,0
-110,150,143,497260,53576,460,-10,0
-114,153,148,148060,41496,2573,-9,0
-115,175,161,663416,91955,859,-8,0

-105,140,133,158180,64967,4003,-12,0
-110,123,120,167960,16163,241,-11,0
-110,205,195,474960,380826,11729,-10,0
-108,152,142,630238,40645,3484,-11,0
-105,131,119,644502,265331,5562,-12,0
-104,130,127,630238,96175,8057,-12,0


-103,206,122,171080,510171,167673,-9,2
-110,147,139,630618,214123,2728,-10,0
-95,177,136,630618,109686,34742,-12,2
-107,191,182,497240,104251,2964,-11,0
-109,113,110,341860,359314,30492,-11,0
-95,156,133,293460,127020,47669,-12,2

-94,206,155,388540,705576,239808,-12,2
-106,166,163,380020,416900,28923,-12,0
-109,136,133,352660,239757,5976,-11,0
-110,175,159,656661,512458,43953,-10,0
-108,140,131,403740,362144,22591,-11,0
-106,145,140,341180,155216,14054,-12,0

-106,134,122,299840,78631,6060,-12,0
-94,188,90,299840,92189,29212,-12,2
-95,205,132,341820,399189,92955,-12,2
-96,227,173,341820,486214,168775,-12,2
-95,181,129,286000,322909,107208,-12,2
-95,261,183,341820,396147,135462,-12,2


-105,152,149,642646,79472,7075,-12,0
-105,183,173,635714,267619,4931,-12,0
-110,140,136,646201,63165,21,-10,0
-116,90,84,169000,72791,2796,-8,0
-111,190,185,719463,84971,5765,-10,0
-107,112,101,642646,107582,5873,-11,0

-89,208,76,339300,674514,490712,-16,3
-108,149,138,518046,284075,863,-11,0
-90,218,94,646242,198172,133172,-15,3
-91,138,40,165960,21980,14878,-14,3
-89,197,60,497200,458800,315229,-16,3
