ULMeanNL,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,NbrPktDL,NbrPktLossDL,RSRQ,Label
-96,224,164,523460,558246,180359,-12,2
-94,187,124,536980,30691,11131,-12,2
-95,213,148,633227,31461,11722,-12,2
-94,204,150,633227,483196,143170,-12,2


-88,173,50,388540,32618,25829,-18,3
-86,182,57,354280,184487,82368,-18,3
-107,154,139,404460,40872,94,-11,0
-87,224,47,285940,284446,184334,-16,3
-89,205,61,508160,489007,340305,-16,3
-89,238,73,340580,171765,121469,-16,3

-105,115,104,178760,282686,16628,-12,0
-104,124,115,166540,149931,11251,-12,0
-95,205,159,168720,673159,235744,-12,2
-95,211,168,166540,483442,150677,-12,2
-100,224,119,166540,431338,146241,-10,2
-115,98,88,633300,282177,10489,-9,0

-90,162,53,379340,337939,227063,-15,3
-108,139,134,635215,48914,3184,-11,0
-112,176,169,635215,529270,50322,-10,0
-111,106,105,163660,193161,18255,-9,0
-109,220,203,404900,147273,11543,-10,0
-109,146,140,643043,97938,2474,-10,0


-107,123,77,640504,407165,189354,-8,1
-111,140,127,143100,240356,7152,-9,0
-102,95,64,345960,14258,4027,-11,1
-108,155,144,176020,50798,1522,-11,0
-98,76,57,164580,80520,33883,-11,1
-98,172,114,351800,99741,40321,-11,1

-105,172,170,177240,29808,1640,-12,0
-111,223,203,139840,423039,16437,-11,0
-112,143,140,510580,187636,8917,-9,0
-110,134,131,165980,421881,24918,-10,0
-108,130,122,344140,326290,5858,-11,0
-107,135,122,291920,77157,4765,-12,0

-95,204,171,511460,105552,27304,-12,2
-94,229,158,511460,416538,166649,-12,2
-97,188,117,511460,177891,62778,-12,2
-94,209,155,517080,456664,141717,-12,2
-95,151,123,520929,70415,26029,-12,2
-97,135,99,517080,64716,13825,-12,2


-106,153,148,181320,443910,27141,-12,0
-111,151,146,163900,348011,6273,-10,0
-117,196,194,726878,131348,3973,-8,0
-117,176,175,168240,437328,25801,-8,0
-114,219,205,710744,349145,8032,-9,0
-111,177,160,505940,89909,3190,-11,0

-108,138,128,285580,70896,1481,-11,0
-109,175,171,404780,229248,13855,-11,0
-114,140,126,660010,468614,25215,-9,0
-115,164,160,180380,238472,21449,-9,0
-110,162,155,641880,380699,23506,-10,0
-106,133,130,636505,98111,409,-12,0

-116,125,124,140700,49253,4283,-9,0
-114,170,154,624524,47564,241,-9,0
-107,135,129,372140,210815,2937,-11,0
-106,193,189,352300,78671,602,-11,0
-111,152,147,659184,243861,3447,-10,0
-113,150,139,340860,24335,2041,-10,0


-88,148,49,512166,276797,186611,-17,3
-109,117,112,645330,321177,27465,-10,0
-110,110,108,344120,206280,6146,-10,0
-88,184,77,462500,466982,342419,-16,3
-91,242,62,645330,432994,301796,-16,3
-110,165,162,370400,42196,1645,-10,0

-108,147,133,168900,238985,8018,-11,0
-107,135,131,287980,57035,5447,-11,0
-109,189,173,464200,390684,10394,-11,0
-108,142,134,285560,90420,5825,-11,0
-111,198,179,179500,341584,17678,-10,0
-113,171,157,639090,479542,10344,-9,0

-90,256,60,293540,826965,455029,-14,3
-90,259,60,635432,129421,83132,-16,3
-89,210,71,667319,162907,116110,-15,3
-93,169,57,163640,50712,31459,-13,3
-115,214,194,667319,36964,985,-8,0
-94,234,64,136080,192120,123205,-12,3


-101,108,86,378800,101566,23562,-10,1
-109,163,153,638582,81212,7501,-11,0
-101,87,61,530800,37249,9360,-10,1
-97,125,99,140860,133001,27767,-11,1
-98,117,81,147380,418870,144987,-11,1
-100,98,57,388980,73693,26866,-10,1

-93,166,20,164680,352350,238745,-13,3
-88,148,34,640468,252028,190814,-15,3
-86,249,77,638060,671640,544665,-18,3
-107,125,117,706260,33343,818,-12,0
-87,174,65,655071,44116,33006,-16,3
-90,160,28,393600,316287,191951,-15,3

-95,155,41,730832,406398,295101,-12,3
-92,197,70,176480,25391,18166,-12,3
-96,164,47,640824,290904,203983,-13,3
-92,180,60,140000,200707,141092,-13,3
-113,178,161,536952,375813,21661,-10,0
-89,175,63,288280,331701,207303,-15,3


-97,173,126,519520,147348,53561,-11,2
-97,205,125,630357,171092,46148,-12,2
-95,166,116,630357,117715,34188,-12,2
-95,199,158,637140,373178,137058,-12,2
-98,171,115,630357,164014,77632,-12,2
-98,237,147,534480,157027,48882,-11,2

-106,154,145,532242,192517,8469,-12,0
-95,187,131,532242,421851,104690,-12,2
-94,163,127,532242,23347,5856,-12,2
-92,240,195,536140,360777,106650,-12,2
-95,168,111,536140,58138,19128,-12,2
-96,197,157,536140,193211,42991,-12,2

-106,172,158,339220,74297,6266,-12,0
-99,94,70,289860,129338,48556,-11,1
-109,204,185,646902,25225,819,-10,0
-109,127,120,395380,74995,2658,-11,0
-109,113,103,285580,16128,1513,-11,0
-109,161,147,159320,118706,3550,-11,0


-109,202,199,535086,32057,3075,-11,0
-112,212,202,712489,626245,48355,-9,0
-114,153,148,142100,98400,2917,-8,0
-111,202,185,641400,279955,24031,-10,0
-109,115,112,498700,15803,1180,-10,0
-113,186,178,163500,429502,2433,-10,0

-112,142,136,631714,87898,8285,-10,0
-107,141,136,339700,287953,3972,-11,0
-109,105,99,285420,75847,1222,-11,0
-110,139,137,637364,188324,14660,-10,0
-108,115,114,461220,199492,13364,-11,0
-107,203,200,355220,162690,2455,-11,0

-106,146,138,506979,278236,11912,-11,0
-110,211,203,374160,653276,4478,-11,0
-109,166,164,643427,279198,17766,-11,0
-110,182,182,514950,430851,20240,-10,0
-102,86,58,176600,45783,16027,-10,1
-109,142,141,383500,57997,5508,-11,0


-112,164,149,285800,101153,2521,-9,0
-115,127,118,666253,310497,23747,-9,0
-113,193,183,164320,51064,4311,-10,0
-112,148,135,348800,438671,295,-10,0
-115,181,170,666253,258935,21531,-9,0
-114,208,201,158120,118070,4496,-8,0

-108,130,118,519560,267345,25391,-11,0
-108,117,110,339420,113922,3699,-11,0
-110,130,118,523164,120309,6117,-10,0
-115,138,126,142180,18002,1106,-9,0
-117,172,166,696039,175015,16323,-8,0
-116,152,142,169500,405620,8711,-8,0

-111,192,178,168160,53992,916,-10,0
-108,176,165,504820,407281,17129,-11,0
-98,220,136,504820,29039,6407,-11,2
-114,120,119,143160,65099,455,-9,0
-112,192,177,700156,184821,14528,-10,0
-95,166,118,726664,294448,114283,-12,2


-107,148,136,461540,101409,6280,-11,0
-110,154,141,532120,188477,3195,-10,0
-112,87,87,163040,15766,685,-10,0
-110,134,131,402020,89510,4844,-10,0
-112,216,212,642924,152116,4632,-10,0
-110,179,171,285940,433649,31391,-9,0

-109,133,132,372240,19268,929,-10,0
-89,154,62,643444,331534,205932,-15,3
-89,201,55,347620,349613,227114,-16,3
-106,159,148,350260,368516,5146,-11,0
-109,137,128,167100,502701,41992,-11,0
-87,193,36,340360,123465,85279,-16,3

-110,157,142,638420,60441,1759,-10,0
-107,123,119,388480,149760,2615,-11,0
-98,190,128,384380,402575,109441,-12,2
-109,140,136,513540,83116,5735,-11,0
-108,163,150,670527,274425,25038,-11,0
-94,202,143,646229,82306,22548,-12,2


-113,167,158,165980,145139,11609,-8,0
-115,156,150,714576,394727,23243,-9,0
-111,137,131,462820,413435,18339,-10,0
-109,145,135,631974,177007,1801,-11,0
-110,197,191,725306,270890,16975,-11,0
-109,185,170,507400,46485,3810,-10,0

-108,178,167,339640,110501,9124,-11,0
-106,144,132,501993,22279,844,-11,0
-106,173,159,516920,311614,17601,-12,0
-108,140,136,497040,93239,8534,-11,0
-109,182,173,635704,336800,5672,-11,0
-108,147,137,524976,64270,3508,-11,0

-99,137,88,139420,62766,13842,-10,1
-98,96,64,379120,61663,22692,-10,1
-101,117,77,168700,139478,62144,-10,1
-103,143,88,529940,424831,90663,-9,1
-102,141,84,139420,299165,102746,-10,1
-101,120,74,391040,19156,7204,-10,1


-111,189,187,500463,62823,3959,-9,0
-115,131,128,149060,77038,6845,-9,0
-95,171,37,704668,52131,38716,-12,3
-113,116,110,132740,220948,11837,-9,0
-108,172,168,339240,91635,7132,-11,0
-88,139,29,139960,20571,12799,-16,3

-85,214,52,639922,107770,73241,-18,3
-85,140,36,644712,580525,394269,-18,3
-90,218,41,695645,441046,281288,-15,3
-89,189,39,180240,142531,92399,-15,3
-109,120,115,137220,95948,520,-11,0
-90,182,68,474180,106603,61252,-14,3

-108,119,116,461420,146756,8709,-11,0
-108,182,165,376100,139617,1220,-11,0
-112,173,166,179580,298166,14942,-10,0
-112,133,130,630974,433047,7513,-10,0
-110,90,87,404160,98693,7110,-10,0
-109,171,158,644322,342958,27883,-10,0


-98,107,73,340520,38554,14372,-11,1
-98,142,89,509034,213158,51789,-11,1
-98,98,71,353760,61598,25897,-11,1
-102,107,86,166460,99004,26966,-10,1
-103,130,106,642125,117702,52617,-9,1
-100,155,90,379860,58496,16027,-10,1

-97,180,118,176600,68196,13449,-12,2
-95,182,88,172120,35743,15377,-12,2
-97,187,142,176600,180325,58677,-12,2
-100,231,148,180060,280216,90719,-10,2
-116,98,94,704550,95357,4817,-8,0
-115,120,112,168360,77944,3900,-8,0

-113,176,171,521664,400601,14900,-9,0
-108,156,147,164300,223683,2022,-11,0
-110,148,144,167580,213321,2114,-11,0
-110,119,107,519120,53997,893,-10,0
-89,184,52,401900,528104,421521,-16,3
-111,144,133,147060,172327,7083,-10,0


-89,158,34,158660,114056,82785,-16,3
-108,172,155,382000,65162,1337,-11,0
-110,165,156,477880,23548,670,-10,0
-114,120,117,144980,294387,6407,-9,0
-93,159,29,641048,149724,101415,-14,3
-109,111,100,386980,190450,9953,-10,0

-89,224,67,629942,53829,35599,-15,3
-111,151,137,379380,437780,8363,-10,0
-111,230,222,138480,56408,1830,-10,0
-89,162,53,379380,103410,74766,-16,3
-88,202,83,171980,131248,99292,-16,3
-88,166,52,393980,181121,117363,-16,3

-104,114,107,179400,197411,7082,-12,0
-109,188,186,134060,184301,12479,-11,0
-110,188,174,475220,74417,4656,-10,0
-108,157,147,633970,224725,8429,-11,0
-106,119,114,521946,216592,4771,-11,0
-107,175,166,638110,486416,41833,-11,0


-90,266,93,345080,103539,86484,-15,3
-89,224,93,645101,158674,111091,-16,3
-110,100,95,643024,236265,6344,-10,0
-93,238,77,165900,253667,157224,-13,3
-89,176,66,522618,230962,164601,-16,3
-86,220,47,521400,207859,142818,-18,3

-99,104,82,478140,216804,47675,-11,1
-97,126,101,380700,57643,16250,-12,1
-96,117,91,351780,336785,100038,-12,1
-94,125,84,354640,162139,41264,-12,1
-95,102,58,370020,108284,27332,-12,1
-98,142,87,461600,369030,114260,-11,1

-95,168,115,643468,450750,123401,-12,2
-97,152,107,627108,205186,64430,-12,2
-95,188,145,643468,66128,19485,-12,2
-99,165,135,645925,392779,92176,-11,2
-110,143,139,285880,134224,7802,-10,0
-97,145,91,182600,22994,5362,-11,2


-104,131,128,164140,68100,5796,-12,0
-96,200,146,166980,81139,33940,-12,2
-95,164,97,164140,49951,15766,-12,2
-95,227,141,164140,71857,19277,-12,2
-96,189,152,164140,469391,112084,-12,2
-94,199,131,158120,549388,233351,-12,2

-112,166,150,511220,103634,9246,-10,0
-114,127,116,168620,82639,5669,-9,0
-116,140,140,706367,315312,31356,-9,0
-107,150,135,500769,308149,12845,-11,0
-107,195,193,519840,186304,16724,-11,0
-101,129,77,339080,403058,130659,-11,1

-111,166,165,288820,292096,24237,-10,0
-87,145,58,509280,95075,66408,-16,3
-111,207,207,341280,144059,5693,-10,0
-111,156,143,645192,110419,1817,-10,0
-109,120,112,509280,291238,9386,-10,0
-90,186,53,141660,30481,18471,-14,3


-106,186,173,652750,58603,115,-12,0
-107,125,115,642478,19257,11,-11,0
-109,168,163,473500,137674,5515,-10,0
-108,152,141,167740,50891,4844,-11,0
-98,216,124,168140,437270,160975,-11,2
-110,159,149,498100,126103,11606,-10,0

-90,230,63,391800,151110,91664,-15,3
-90,169,35,651274,32712,24495,-14,3
-114,157,148,182260,229090,4574,-9,0
-91,170,74,642103,159223,109318,-15,3
-109,173,157,500796,353686,821,-11,0
-88,191,55,286360,331657,224583,-16,3

-99,155,112,371480,74866,27745,-11,2
-111,162,157,165420,397830,20465,-11,0
-107,131,128,355540,15697,1342,-11,0
-98,189,127,371480,36361,13724,-11,2
-108,183,170,165420,136820,4683,-11,0
-95,187,137,158720,428212,197606,-12,2


-112,169,155,157680,98731,9386,-9,0
-111,131,122,533421,177580,5415,-10,0
-110,132,122,339620,22043,1494,-11,0
-113,134,127,142500,121974,11052,-10,0
-113,121,121,526674,21520,1858,-9,0
-113,140,130,142500,312423,22610,-9,0

-108,118,118,524940,130334,4382,-11,0
-109,188,171,640852,323702,11192,-11,0
-112,157,148,392600,131992,3549,-10,0
-113,149,147,177420,304100,1326,-10,0
-111,197,186,640852,96116,9049,-10,0
-110,127,125,500772,213851,232,-11,0

-111,117,108,164340,15474,1511,-11,0
-108,143,143,285800,198848,10749,-11,0
-112,163,152,165540,102139,403,-10,0
-109,146,145,621533,427526,32721,-10,0
-111,142,135,658408,255344,23306,-10,0
-117,128,125,158140,66159,4950,-8,0


-97,98,70,157760,61042,14556,-11,1
-96,98,72,295180,96533,20701,-11,1
-106,157,157,382720,108072,5507,-11,0
-106,140,128,496700,108268,2592,-11,0
-114,163,156,664998,101705,7163,-10,0
-107,125,99,140820,339680,54602,-8,1

-114,136,130,289340,41901,44,-9,0
-101,138,93,638902,79626,30871,-10,1
-110,184,170,461900,259366,20733,-10,0
-103,131,110,157760,252716,101165,-10,1
-98,100,69,523200,267742,58481,-11,1
-95,114,67,501380,67622,15076,-12,1

-117,131,126,169340,295722,19614,-8,0
-104,170,133,658398,309544,111760,-8,1
-101,158,105,168600,370621,122915,-10,1
-97,134,89,299300,194322,29222,-11,1
-99,121,84,461860,410766,132632,-11,1
-108,147,145,379260,436003,19092,-11,0


-88,182,70,500886,561462,355232,-16,3
-86,211,75,288720,204689,120308,-17,3
-110,148,141,288720,337267,25764,-11,0
-89,201,63,701692,167149,98028,-15,3
-111,148,139,497260,226776,21841,-10,0
-90,170,42,182560,577498,485666,-15,3

-108,149,138,164840,468456,34988,-11,0
-108,116,106,352100,114867,8999,-11,0
-96,128,95,370800,44640,13040,-11,1
-104,165,107,158340,131343,55421,-10,1
-114,124,118,637018,140538,8689,-9,0
-99,98,57,387540,55288,15782,-10,1

-106,111,101,633730,420718,27983,-11,0
-109,146,143,506940,22127,1572,-11,0
-108,177,166,299660,24947,2481,-10,0
-109,154,145,532820,75107,910,-11,0
-109,173,169,372540,115907,5930,-11,0
-107,132,123,469540,252354,9664,-11,0


-102,132,89,285960,32607,3216,-10,1
-112,186,184,630182,97710,5062,-10,0
-101,107,74,387380,116903,31672,-10,1
-108,161,155,646470,92276,7387,-11,0
-106,141,136,630264,83768,7122,-12,0
-105,180,176,637250,123695,11077,-12,0

-99,166,110,293400,211888,43332,-10,1
-112,133,132,515118,235073,16778,-10,0
-110,105,102,142320,329735,27155,-10,0
-108,128,118,346220,327724,10117,-11,0
-109,143,131,351640,86875,6621,-11,0
-109,160,158,177480,331248,8434,-11,0

-107,161,159,666198,124695,3453,-11,0
-112,127,116,507528,381924,26499,-10,0
-108,153,152,139560,133687,8462,-11,0
-106,156,156,158060,499412,36675,-11,0
-109,153,150,285460,153136,8776,-10,0
-110,129,122,638335,149113,2916,-9,0


-105,201,196,624697,279766,9502,-12,0
-109,111,105,638032,185616,1443,-11,0
-110,140,136,341280,314422,24809,-10,0
-107,143,130,163620,308676,15025,-11,0
-111,168,156,141440,49101,952,-11,0
-112,185,184,461880,60487,5567,-10,0

-97,151,118,293980,334553,124721,-12,2
-94,186,142,301840,573753,148023,-12,2
-94,205,127,293980,185309,56269,-12,2
-97,207,136,285700,395766,140297,-12,2
-94,160,143,285700,188948,54757,-12,2
-95,236,173,285700,223337,69393,-12,2

-112,160,155,142020,371363,29174,-10,0
-86,155,36,374160,25631,15198,-17,3
-110,118,107,349520,108093,360,-11,0
-90,202,59,147080,633801,500739,-14,3
-92,218,55,625642,75145,50708,-13,3
-94,155,61,164640,356648,215057,-13,3


-110,183,171,519700,405622,2932,-10,0
-108,159,148,287320,254030,2591,-11,0
-89,186,63,177700,54479,39441,-16,3
-108,133,125,391560,370215,25264,-11,0
-108,177,174,519700,274504,13252,-11,0
-109,174,161,714902,608943,45943,-11,0

-91,260,86,719210,700956,498882,-13,3
-112,200,194,288860,150572,3449,-9,0
-110,97,96,620637,175915,11414,-10,0
-87,182,58,374340,24144,19334,-17,3
-88,196,46,383840,69456,47368,-17,3
-86,167,19,506420,187731,132396,-17,3

-106,106,105,377960,62633,5119,-11,0
-109,134,130,293860,312724,19094,-10,0
-91,219,52,642632,601752,409963,-14,3
-112,158,147,169440,347411,17002,-10,0
-89,161,51,374900,98525,92544,-15,3
-89,145,52,639818,484182,360516,-15,3


-107,124,118,341220,193247,1738,-12,0
-107,212,205,399200,565655,36016,-12,0
-106,160,147,403640,66739,3951,-12,0
-105,141,134,502800,253538,11726,-11,0
-99,110,68,381440,194120,61178,-11,1
-110,155,140,169740,186951,11550,-10,0

-108,113,113,379720,36837,854,-11,0
-107,147,140,527232,73032,3468,-11,0
-106,166,157,478340,189242,7705,-12,0
-95,153,117,498520,291924,113390,-12,2
-94,171,103,500820,313033,118110,-12,2
-96,182,126,508260,45092,18291,-12,2

-98,107,77,380920,265184,47886,-10,1
-100,67,45,157760,235580,66404,-9,1
-106,94,72,642870,128475,48350,-9,1
-105,117,73,168420,104137,29939,-9,1
-106,69,42,642870,32562,10152,-9,1
-103,104,67,164860,15189,2481,-9,1


-96,225,170,380020,451844,150733,-12,2
-95,176,148,380020,326011,65443,-12,2
-94,180,144,370360,29989,9962,-12,2
-94,181,111,382240,150096,39251,-12,2
-95,177,131,380020,496484,174560,-12,2
-93,176,123,380020,225421,60058,-12,2

-109,135,129,381320,332502,21227,-11,0
-111,179,175,514320,619788,39714,-10,0
-114,179,178,158840,109856,7144,-9,0
-110,114,111,514320,120545,11390,-10,0
-99,106,67,652150,232852,75635,-11,1
-108,204,187,462620,177199,17682,-11,0

-100,120,91,166360,250292,117757,-11,1
-99,154,115,339960,427136,110754,-11,1
-98,103,66,515740,57552,17555,-10,1
-100,118,70,146060,90224,17283,-11,1
-95,171,113,166060,353592,104655,-12,1
-95,81,52,163800,60027,20048,-12,1


-89,172,57,462220,342362,195475,-16,3
-110,132,132,669507,86814,7763,-10,0
-90,228,47,402700,308725,197555,-15,3
-110,126,116,170260,101564,7049,-11,0
-105,141,139,165740,337157,32826,-12,0
-85,186,71,167420,431421,294586,-18,3

-109,122,122,341400,318531,8872,-11,0
-108,131,130,501528,174756,4728,-10,0
-108,130,119,167440,22148,113,-11,0
-108,87,81,167900,90752,5438,-11,0
-108,169,153,462760,487235,38797,-11,0
-107,138,132,349520,345925,189,-11,0

-99,129,79,342620,525661,208039,-11,2
-109,175,168,519920,249026,2414,-11,0
-108,194,189,625306,476480,33077,-11,0
-109,213,196,378920,30602,386,-11,0
-107,167,159,286360,27401,1885,-12,0
-94,178,123,286360,90786,21092,-12,2


-101,178,105,176320,124338,35868,-10,2
-107,141,133,387740,189686,8992,-11,0
-96,167,110,380260,486965,186554,-12,2
-95,219,146,378460,90388,22711,-11,2
-112,158,146,137160,240133,1393,-10,0
-109,198,188,392040,89939,3498,-10,0

-110,190,182,340260,461385,1420,-11,0
-109,204,198,507984,30579,2895,-11,0
-110,162,149,291780,116943,9820,-10,0
-108,147,136,639044,321743,28349,-11,0
-108,164,151,641736,134242,1691,-11,0
-111,163,148,380200,48456,2556,-10,0

-89,176,68,505980,148160,95143,-14,3
-93,203,77,167420,372848,298438,-13,3
-91,191,44,697617,299838,224932,-13,3
-109,119,116,377060,388739,17271,-11,0
-87,191,73,394100,390424,295598,-17,3
-111,203,200,169760,209084,10196,-10,0


-109,136,124,498520,290515,20291,-10,0
-88,134,33,285580,141658,116197,-16,3
-87,193,68,381480,110280,77169,-17,3
-107,168,165,285580,96515,3232,-11,0
-109,153,145,350820,312761,9771,-11,0
-112,160,146,642106,23953,1539,-10,0

-107,208,197,375060,478217,45966,-11,0
-110,158,151,461520,243866,11073,-11,0
-113,119,110,158340,33394,3189,-10,0
-110,122,117,389000,52817,2279,-10,0
-109,152,146,640518,320503,27361,-10,0
-112,166,155,340120,195495,3455,-10,0

-107,111,104,383140,63743,505,-10,0
-87,179,69,168200,143027,81128,-17,3
-91,206,51,168200,154371,98188,-15,3
-116,183,165,633235,293101,17953,-9,0
-90,183,79,291260,456841,286454,-16,3
-87,227,64,387480,174497,107680,-17,3


-116,198,179,141840,507577,24653,-8,0
-115,138,132,678974,215010,11672,-9,0
-99,100,59,346380,263453,100297,-11,1
-95,145,96,354160,125700,33909,-12,1
-107,150,136,287780,163332,3229,-11,0
-101,124,96,498260,288379,94447,-10,1

-110,167,153,351740,176364,1426,-11,0
-112,106,103,165960,251146,12524,-10,0
-112,165,151,512826,154900,8735,-10,0
-115,91,85,171140,112798,3896,-9,0
-90,203,71,676446,190457,132589,-14,3
-87,231,68,520240,69192,43278,-16,3

-102,124,82,182420,263442,43068,-10,1
-111,185,172,525996,446118,31608,-10,0
-109,188,172,286020,85553,7384,-11,0
-97,123,83,170200,102847,27255,-12,1
-100,176,129,164240,390639,59985,-10,1
-103,123,84,623576,238900,94725,-9,1


-110,116,116,134060,33509,71,-11,0
-107,141,135,288660,133772,10313,-11,0
-107,102,96,392440,35456,1562,-11,0
-109,106,95,288660,205256,822,-11,0
-108,138,129,462740,109203,3617,-11,0
-108,136,124,621970,138429,12332,-11,0

-117,164,160,653199,129375,11925,-9,0
-111,156,153,170840,77229,5104,-10,0
-108,108,99,181980,37863,2610,-11,0
-108,151,137,473460,161195,14909,-11,0
-105,115,112,513580,58009,5392,-11,0
-108,160,156,403480,502958,41838,-11,0

-85,141,42,159560,38959,26570,-18,3
-88,147,41,164060,99297,67532,-17,3
-87,247,71,373660,305241,217246,-16,3
-88,175,56,475460,238074,161811,-16,3
-108,138,129,286020,111943,557,-11,0
-84,153,48,298900,235354,123846,-18,3


-95,239,167,177160,342024,126309,-12,2
-95,184,134,177160,202183,66291,-12,2
-95,166,118,180520,186519,45416,-12,2
-99,163,114,286220,402495,137765,-11,2
-97,256,184,177160,119091,39843,-12,2
-93,219,165,177160,161228,55252,-12,2

-108,109,104,286260,284597,12118,-11,0
-111,107,99,461540,63779,1858,-11,0
-109,134,130,285860,355465,21529,-11,0
-109,110,108,523128,45830,2780,-11,0
-111,89,87,381520,15242,1265,-11,0
-109,175,162,165580,29940,279,-10,0

-102,223,156,461720,435565,151957,-10,2
-108,173,168,167200,261762,13831,-11,0
-94,201,159,169300,387308,117120,-12,2
-95,176,121,167200,134943,42635,-12,2
-94,168,129,177360,291673,73685,-12,2
-95,146,123,179520,365750,126151,-12,2


-107,171,155,496740,196585,13858,-11,0
-108,125,121,624486,21746,924,-11,0
-111,107,106,392020,14857,1423,-10,0
-112,144,132,721512,299191,9021,-9,0
-112,184,180,339460,431173,33259,-10,0
-109,150,140,511587,329802,20624,-11,0

-96,219,150,630732,97368,31725,-11,2
-108,160,154,519480,120044,11750,-11,0
-109,111,109,639558,222018,8780,-11,0
-109,149,149,351080,46801,1009,-11,0
-106,109,104,287860,15193,610,-12,0
-94,170,113,285820,75632,25945,-12,2

-94,153,118,139880,30807,10378,-12,2
-96,253,145,137020,213128,30621,-12,2
-96,209,148,137020,31687,8626,-12,2
-95,157,87,137020,185422,54263,-12,2
-97,161,120,137020,89258,24326,-12,2
-96,196,138,137020,415143,158091,-12,2


-90,181,59,347860,129162,91276,-14,3
-113,151,139,730528,212064,2443,-9,0
-113,155,142,387200,282777,20063,-10,0
-90,182,37,176020,233356,162265,-14,3
-93,199,53,638910,619578,483568,-13,3
-116,145,132,176020,349384,30859,-9,0

-85,168,49,375040,427098,312030,-18,3
-108,132,123,375040,224869,19091,-11,0
-90,226,64,145420,111323,70948,-15,3
-91,169,55,530340,376468,292135,-15,3
-87,232,65,373960,602844,438705,-17,3
-86,185,65,294060,509170,406035,-17,3

-95,196,132,164760,466884,116150,-12,2
-94,189,127,169620,477885,112001,-12,2
-97,184,138,167160,116800,22795,-11,2
-112,136,127,404060,22376,1295,-10,0
-112,137,124,698277,305920,2650,-9,0
-115,183,179,158560,333648,12171,-8,0


-108,109,102,536060,209855,6706,-11,0
-107,177,176,378940,184725,11072,-11,0
-104,158,154,378940,61389,2421,-12,0
-103,121,111,378240,144354,11188,-12,0
-87,163,65,381780,136445,88300,-17,3
-108,163,149,517540,26244,274,-11,0

-97,212,164,303240,531205,155387,-12,2
-95,170,118,303240,127429,39846,-12,2
-95,188,128,303240,106560,33419,-12,2
-94,132,102,340860,18956,4643,-12,2
-95,239,131,340860,262033,75732,-12,2
-95,182,148,340860,479383,108635,-12,2

-103,104,75,709380,252965,71596,-9,1
-104,127,90,298340,16241,2823,-9,1
-110,137,128,709380,131068,4653,-10,0
-110,193,184,501966,239279,11297,-10,0
-100,163,119,177280,274204,55262,-11,1
-104,99,92,165800,273950,26519,-12,0


-95,210,132,339060,610315,200140,-12,2
-96,189,122,299900,95796,31417,-12,2
-94,245,182,299900,95567,24550,-12,2
-96,146,115,290180,361868,116433,-12,2
-95,191,127,290180,51101,13623,-12,2
-95,235,154,299900,640530,230931,-12,2

-90,237,74,297640,836677,571188,-14,3
-110,189,181,643380,447697,15501,-11,0
-107,177,168,645048,87628,3446,-11,0
-110,136,133,465240,459906,29878,-11,0
-111,198,196,643380,286153,16107,-10,0
-96,131,32,140800,185706,141570,-13,3

-112,189,180,462960,386516,9938,-10,0
-111,177,174,179800,297737,21612,-10,0
-109,167,153,352260,210701,720,-11,0
-100,177,127,530260,25243,3769,-10,1
-111,99,95,285660,290925,3377,-10,0
-114,102,92,649190,233735,17325,-9,0


-111,152,142,370000,263658,16038,-11,0
-108,186,168,168760,86309,8173,-11,0
-107,150,142,288760,481165,46183,-11,0
-104,110,100,349900,57783,523,-12,0
-106,198,196,382440,28911,1503,-12,0
-96,149,103,382440,475125,108325,-12,2

-111,167,157,176740,504234,37625,-10,0
-111,120,115,474040,237973,15339,-10,0
-107,140,138,666334,420614,10029,-11,0
-107,94,89,642654,190856,11877,-12,0
-105,177,165,708252,119091,4138,-12,0
-106,149,140,646376,75332,5135,-12,0

-99,119,77,514188,19848,5350,-11,1
-100,106,72,347160,214135,49863,-11,1
-98,158,109,164900,230840,70958,-11,1
-99,159,113,177760,527397,138272,-10,1
-106,154,114,622348,58311,17306,-9,1
-106,108,80,164900,185099,36116,-9,1


-104,170,153,510160,453697,12944,-12,0
-95,120,79,510160,124474,36463,-12,2
-108,103,95,519500,313282,6258,-11,0
-112,142,136,177680,25648,2392,-9,0
-110,106,96,648494,18188,997,-10,0
-96,196,151,648494,344937,123231,-12,2

-111,170,169,634662,159522,9032,-10,0
-111,150,142,348020,189805,13927,-10,0
-109,192,180,637316,434429,24981,-10,0
-87,186,64,504960,373257,313237,-17,3
-88,220,69,403240,164060,119406,-17,3
-105,172,162,478700,50657,2199,-11,0

-101,74,55,286140,181988,65051,-9,1
-111,144,131,648350,57123,1454,-9,0
-109,141,127,286680,20458,613,-10,0
-100,128,85,380800,217089,79850,-11,1
-99,144,102,140880,210311,62367,-10,1
-110,116,115,402080,276969,6672,-10,0


-111,149,145,669392,41299,2250,-10,0
-111,132,131,340800,21952,532,-10,0
-110,102,95,498220,183310,18132,-10,0
-113,113,110,181280,376699,2713,-9,0
-112,182,172,718496,589016,22143,-10,0
-107,171,163,635259,506915,41208,-11,0

